sigma,topology,n_cows,trial,mean_transitions_e,mean_transitions_r,mean_time_e,mean_time_r,prop_e,prop_r,prop_s
0.0,full,2,0,372.5,372.0,81.07317073170732,81.0,0.32325000000000004,0.2727,0.40405
0.0,full,2,1,368.0,367.5,82.06849315068493,81.98901098901099,0.3223166666666667,0.27236666666666665,0.40531666666666666
0.0,full,2,2,375.0,374.0,80.06417112299465,80.0,0.32521666666666665,0.27426666666666666,0.4005166666666667
0.0,full,2,3,372.5,372.0,80.07486631016043,80.0,0.32538333333333336,0.2727,0.4019166666666667
0.0,full,2,4,371.0,371.0,80.6522911051213,80.57142857142857,0.32133333333333336,0.27268333333333333,0.40598333333333336
0.0,full,2,5,377.0,376.5,80.06149732620321,80.0,0.3209333333333333,0.2761,0.4029666666666667
0.0,full,2,6,375.0,374.0,80.07219251336899,80.0,0.3204666666666667,0.27426666666666666,0.40526666666666666
0.0,full,2,7,377.0,376.5,79.07936507936508,79.0,0.3260166666666667,0.2761,0.39788333333333337
0.0,full,2,8,372.5,372.0,80.06149732620321,80.0,0.32123333333333337,0.27268333333333333,0.40608333333333335
0.0,full,2,9,377.0,376.5,80.08021390374331,80.0,0.3219,0.2761,0.402
0.0,full,2,10,372.5,372.0,80.09358288770053,80.0107238605898,0.32115000000000005,0.2727333333333333,0.4061166666666667
0.0,full,2,11,375.0,374.0,80.06417112299465,80.0,0.3273,0.27426666666666666,0.3984333333333333
0.0,full,2,12,372.5,372.0,81.0650406504065,81.0,0.3222166666666667,0.2727,0.40508333333333335
0.0,full,2,13,377.0,376.5,79.07936507936508,79.0,0.3228833333333333,0.2761166666666667,0.401
0.0,full,2,14,377.0,376.5,79.07936507936508,79.0,0.32508333333333334,0.2761,0.39881666666666665
0.0,full,2,15,372.5,372.0,80.07754010695187,80.0,0.3211,0.2758333333333333,0.4030666666666667
0.0,full,2,16,372.5,372.0,80.08288770053476,80.0,0.32735000000000003,0.2727,0.39995
0.0,full,2,17,377.0,376.5,80.07754010695187,80.0,0.3218833333333333,0.2761,0.4020166666666667
0.0,full,2,18,377.0,376.5,80.07486631016043,80.0,0.32711666666666667,0.2761,0.3967833333333334
0.0,full,2,19,377.0,376.5,79.07936507936508,79.0,0.32713333333333333,0.2761,0.39676666666666666
0.0,full,2,20,372.5,372.0,80.06149732620321,80.0,0.3211833333333333,0.27585,0.4029666666666667
0.0,full,2,21,379.0,379.0,79.07407407407408,79.0,0.3253166666666667,0.2779333333333333,0.39675000000000005
0.0,full,2,22,375.0,374.0,80.07754010695187,80.0,0.32313333333333333,0.27426666666666666,0.4026
0.0,full,2,23,372.5,372.0,80.06149732620321,80.0,0.3211833333333333,0.27585,0.4029666666666667
0.0,full,2,24,379.0,379.0,79.07936507936508,79.0,0.3228,0.27795,0.39925
0.0,full,2,25,377.0,376.5,79.08730158730158,79.0,0.32023333333333337,0.2761,0.4036666666666667
0.0,full,2,26,374.5,374.5,79.08730158730158,79.0,0.32184999999999997,0.27451666666666663,0.4036333333333333
0.0,full,2,27,372.5,372.0,80.08021390374331,80.0,0.32535000000000003,0.27268333333333333,0.4019666666666667
0.0,full,2,28,365.5,365.5,81.04065040650407,80.97289972899729,0.3233166666666667,0.27403333333333335,0.40264999999999995
0.0,full,2,29,374.5,374.5,81.04065040650407,80.97289972899729,0.3209666666666666,0.2776666666666666,0.40136666666666665
0.0,full,2,30,372.5,372.0,81.08130081300813,81.0,0.3212,0.27271666666666666,0.40608333333333335
0.0,full,2,31,372.5,372.0,81.0650406504065,81.0,0.32535000000000003,0.2727,0.40195000000000003
0.0,full,2,32,375.0,374.0,80.0855614973262,80.0,0.32361666666666666,0.27426666666666666,0.4021166666666667
0.0,full,2,33,374.5,374.5,79.07142857142857,79.0,0.32205,0.27454999999999996,0.4034
0.0,full,2,34,372.5,372.0,80.07754010695187,80.0,0.3211666666666667,0.2727,0.40613333333333335
0.0,full,2,35,370.0,370.0,79.07936507936508,79.0,0.3242166666666667,0.27426666666666666,0.4015166666666667
0.0,full,2,36,370.0,370.0,81.07317073170732,81.0,0.32338333333333336,0.27113333333333334,0.4054833333333333
0.0,full,2,37,374.5,374.5,81.08672086720867,81.01084010840108,0.3252333333333334,0.27449999999999997,0.40026666666666666
0.0,full,2,38,374.5,374.5,81.0650406504065,81.0,0.32406666666666667,0.2745333333333333,0.4014
0.0,full,2,39,377.0,376.5,79.06613756613757,79.0,0.3239666666666666,0.2761,0.39993333333333336
0.0,full,2,40,375.0,374.0,80.0855614973262,80.0,0.323,0.2742833333333333,0.40271666666666667
0.0,full,2,41,372.5,372.0,81.0650406504065,81.0,0.3237333333333333,0.27271666666666666,0.40354999999999996
0.0,full,2,42,379.0,379.0,79.07936507936508,79.0,0.32493333333333335,0.2779333333333333,0.39713333333333334
0.0,full,2,43,377.0,376.5,80.06149732620321,80.0,0.32345,0.2761,0.40045
0.0,full,2,44,374.5,374.5,81.04065040650407,80.97289972899729,0.3209666666666666,0.2776666666666666,0.40136666666666665
0.0,full,2,45,378.0,378.0,79.08465608465609,79.0,0.3226833333333333,0.27791666666666665,0.3994
0.0,full,2,46,377.0,376.5,80.09358288770053,80.0,0.32293333333333335,0.2761166666666667,0.40095000000000003
0.0,full,2,47,377.0,376.5,79.06878306878306,79.0,0.32291666666666663,0.2761,0.40098333333333336
0.0,full,2,48,372.5,372.0,80.07754010695187,80.0,0.31948333333333334,0.2758333333333333,0.4046833333333333
0.0,full,2,49,370.0,370.0,81.0650406504065,81.0,0.3234,0.2711,0.40549999999999997
0.0010204081632653062,full,2,0,370.0,370.0,81.00813008130082,80.91869918699187,0.3220166666666667,0.27573333333333333,0.40225
0.0010204081632653062,full,2,1,377.0,376.5,79.08730158730158,79.0,0.32716666666666666,0.2761,0.3967333333333334
0.0010204081632653062,full,2,2,372.5,371.5,80.06417112299465,80.0,0.32543333333333335,0.27251666666666663,0.40205
0.0010204081632653062,full,2,3,375.0,374.0,80.08823529411765,80.0107238605898,0.3252166666666667,0.27736666666666665,0.39741666666666664
0.0010204081632653062,full,2,4,379.0,379.0,79.14021164021165,79.05291005291005,0.3257,0.2780166666666667,0.3962833333333333
0.0010204081632653062,full,2,5,375.0,374.5,80.08288770053476,80.0,0.32543333333333335,0.2759166666666667,0.39865
0.0010204081632653062,full,2,6,379.0,379.0,79.07142857142857,79.0,0.32563333333333333,0.2779333333333333,0.39643333333333336
0.0010204081632653062,full,2,7,378.5,378.5,79.25994694960212,79.19628647214854,0.3244666666666667,0.27759999999999996,0.39793333333333336
0.0010204081632653062,full,2,8,379.0,379.0,79.07936507936508,79.0,0.32698333333333335,0.2779333333333333,0.39508333333333334
0.0010204081632653062,full,2,9,375.0,374.0,80.07754010695187,80.0,0.3236833333333333,0.27735,0.3989666666666667
0.0010204081632653062,full,2,10,375.0,374.5,79.93582887700535,79.85561497326204,0.3267833333333333,0.2759666666666667,0.39725
0.0010204081632653062,full,2,11,379.0,379.0,79.07936507936508,79.0,0.3249,0.2779333333333333,0.39716666666666667
0.0010204081632653062,full,2,12,375.5,374.5,80.09893048128342,80.02144772117963,0.3257,0.27593333333333336,0.39836666666666665
0.0010204081632653062,full,2,13,378.5,378.5,79.28381962864721,79.20954907161804,0.32515000000000005,0.27946666666666664,0.3953833333333333
0.0010204081632653062,full,2,14,370.0,370.0,81.04065040650407,80.97289972899729,0.3233166666666667,0.27426666666666666,0.40241666666666664
0.0010204081632653062,full,2,15,369.5,369.5,79.06349206349206,79.0,0.32953333333333334,0.27421666666666666,0.39625
0.0010204081632653062,full,2,16,379.0,378.0,80.08288770053476,80.0,0.32631666666666664,0.2777,0.39598333333333335
0.0010204081632653062,full,2,17,374.5,374.0,80.13941018766756,80.07238605898124,0.323,0.27595000000000003,0.40105
0.0010204081632653062,full,2,18,377.0,376.5,79.07936507936508,79.0,0.3292,0.2761,0.39470000000000005
0.0010204081632653062,full,2,19,375.0,374.0,80.07219251336899,80.0,0.3232833333333333,0.27426666666666666,0.40245
0.0010204081632653062,full,2,20,381.5,381.0,79.2063492063492,79.13793103448276,0.3208833333333333,0.27963333333333334,0.3994833333333333
0.0010204081632653062,full,2,21,374.5,374.0,80.07486631016043,80.0,0.3229833333333333,0.27588333333333337,0.40113333333333334
0.0010204081632653062,full,2,22,379.0,379.0,79.08730158730158,79.0,0.3290666666666667,0.2779333333333333,0.393
0.0010204081632653062,full,2,23,379.5,379.0,78.09138381201045,78.01044386422977,0.3272333333333333,0.27795000000000003,0.3948166666666667
0.0010204081632653062,full,2,24,375.5,374.5,80.08288770053476,80.0,0.32515,0.27588333333333337,0.3989666666666667
0.0010204081632653062,full,2,25,378.5,378.5,79.08730158730158,79.01058201058201,0.3259666666666667,0.2779333333333333,0.3961
0.0010204081632653062,full,2,26,375.0,374.0,80.07486631016043,80.0,0.3293,0.27426666666666666,0.3964333333333333
0.0010204081632653062,full,2,27,375.0,374.0,80.06417112299465,80.0,0.3245166666666667,0.27426666666666666,0.40121666666666667
0.0010204081632653062,full,2,28,378.5,378.0,80.08823529411765,80.0107238605898,0.32713333333333333,0.2773333333333333,0.39553333333333335
0.0010204081632653062,full,2,29,375.0,374.0,80.08288770053476,80.0107238605898,0.3245,0.2758,0.3997
0.0010204081632653062,full,2,30,377.0,376.5,80.08823529411765,80.0107238605898,0.32405,0.27605,0.39990000000000003
0.0010204081632653062,full,2,31,375.0,374.0,80.06951871657753,79.98659517426273,0.3246833333333333,0.2758,0.39951666666666663
0.0010204081632653062,full,2,32,379.0,379.0,79.15079365079364,79.06349206349206,0.32293333333333335,0.2780166666666667,0.39905
0.0010204081632653062,full,2,33,375.0,374.0,80.08823529411765,80.0107238605898,0.32315,0.2742833333333333,0.4025666666666667
0.0010204081632653062,full,2,34,375.0,374.0,80.08823529411765,80.0107238605898,0.32506666666666667,0.2743,0.40063333333333334
0.0010204081632653062,full,2,35,377.0,376.5,80.08823529411765,80.0107238605898,0.3253166666666667,0.27613333333333334,0.39855
0.0010204081632653062,full,2,36,375.0,374.0,80.7088948787062,80.64594594594594,0.32108333333333333,0.27495,0.40396666666666664
0.0010204081632653062,full,2,37,379.0,379.0,79.06349206349206,79.0,0.32493333333333335,0.2779333333333333,0.39713333333333334
0.0010204081632653062,full,2,38,379.0,379.0,79.07936507936508,79.0,0.32493333333333335,0.2779333333333333,0.39713333333333334
0.0010204081632653062,full,2,39,377.0,376.5,79.08730158730158,79.0,0.32915,0.27613333333333334,0.3947166666666667
0.0010204081632653062,full,2,40,377.0,376.5,80.08823529411765,80.0107238605898,0.3272333333333334,0.27603333333333335,0.3967333333333333
0.0010204081632653062,full,2,41,374.5,374.5,81.11382113821138,81.03252032520325,0.32528333333333337,0.2744333333333333,0.4002833333333333
0.0010204081632653062,full,2,42,370.5,370.5,80.8972972972973,80.81621621621622,0.3214,0.2741,0.40449999999999997
0.0010204081632653062,full,2,43,372.5,372.0,80.07486631016043,80.0,0.32533333333333336,0.27268333333333333,0.40198333333333336
0.0010204081632653062,full,2,44,375.0,375.0,79.06613756613757,79.0,0.3249833333333333,0.2750166666666667,0.4
0.0010204081632653062,full,2,45,371.5,371.5,81.04878048780488,80.98373983739837,0.3232833333333333,0.2755833333333333,0.40113333333333334
0.0010204081632653062,full,2,46,374.5,374.5,81.0650406504065,81.0,0.3251833333333334,0.2745333333333333,0.4002833333333333
0.0010204081632653062,full,2,47,379.0,379.0,79.07936507936508,79.0,0.3269666666666667,0.278,0.39503333333333335
0.0010204081632653062,full,2,48,377.0,376.5,80.07486631016043,80.0,0.32620000000000005,0.2761,0.3977
0.0010204081632653062,full,2,49,378.0,377.0,79.39787798408489,79.33244680851064,0.3274166666666667,0.27895000000000003,0.39363333333333334
0.0020408163265306124,full,2,0,375.0,374.0,80.08288770053476,80.00804289544236,0.32613333333333333,0.2758333333333333,0.39803333333333335
0.0020408163265306124,full,2,1,379.0,379.0,79.07936507936508,79.0,0.33126666666666665,0.27795,0.3907833333333333
0.0020408163265306124,full,2,2,379.0,379.0,79.07936507936508,79.0,0.3258833333333333,0.278,0.3961166666666667
0.0020408163265306124,full,2,3,374.0,374.0,80.16621983914209,80.08579088471849,0.3282,0.27603333333333335,0.39576666666666666
0.0020408163265306124,full,2,4,376.0,376.0,80.17962466487936,80.09651474530831,0.3260333333333333,0.27621666666666667,0.39775
0.0020408163265306124,full,2,5,375.0,374.0,80.06149732620321,80.0,0.33363333333333334,0.27426666666666666,0.3921
0.0020408163265306124,full,2,6,377.0,376.5,79.14550264550265,79.07407407407408,0.32905,0.27613333333333334,0.3948166666666667
0.0020408163265306124,full,2,7,375.5,374.5,79.888,79.79946524064171,0.32921666666666666,0.27836666666666665,0.39241666666666664
0.0020408163265306124,full,2,8,375.0,374.5,79.90106951871658,79.82352941176471,0.3267,0.2759166666666667,0.3973833333333333
0.0020408163265306124,full,2,9,380.0,379.0,78.83947368421053,78.77044854881267,0.3294,0.27921666666666667,0.3913833333333333
0.0020408163265306124,full,2,10,379.5,379.0,78.09138381201045,78.01044386422977,0.3292,0.27795000000000003,0.39285
0.0020408163265306124,full,2,11,379.0,379.0,79.07936507936508,79.0,0.32911666666666667,0.2779333333333333,0.39295
