sigma,topology,n_cows,trial,mean_transitions_e,mean_transitions_r,mean_time_e,mean_time_r,prop_e,prop_r,prop_s
0.0,WALKING_COWHERD,5,0,369.2,369.0,80.07754010695187,80.0,0.3220333333333333,0.2741933333333333,0.4037733333333334
0.0,WALKING_COWHERD,5,1,374.0,373.2,81.06775067750678,81.0,0.3263333333333333,0.27426666666666666,0.39940000000000003
0.0,WALKING_COWHERD,5,2,372.0,371.6,81.04878048780488,80.98373983739837,0.3236266666666666,0.2736533333333333,0.4027200000000001
0.0,WALKING_COWHERD,5,3,372.4,372.0,81.06233062330624,81.0,0.32108,0.27305999999999997,0.40586
0.0,WALKING_COWHERD,5,4,374.6,374.4,79.06878306878306,79.0,0.32106,0.27510666666666667,0.4038333333333333
0.0010204081632653062,WALKING_COWHERD,5,0,373.8,373.2,80.04010695187166,79.96782841823057,0.3284666666666667,0.27508666666666665,0.39644666666666667
0.0010204081632653062,WALKING_COWHERD,5,1,375.0,375.0,80.10187667560322,80.03753351206434,0.3229533333333333,0.27514666666666665,0.40190000000000003
0.0010204081632653062,WALKING_COWHERD,5,2,375.8,375.4,80.09625668449198,80.01608579088472,0.3242999999999999,0.2754266666666666,0.40027333333333337
0.0010204081632653062,WALKING_COWHERD,5,3,375.2,374.8,78.63779527559055,78.56842105263158,0.3211,0.27512000000000003,0.40378
0.0010204081632653062,WALKING_COWHERD,5,4,378.2,378.0,79.07142857142857,78.994708994709,0.32653999999999994,0.2774,0.39606
0.0020408163265306124,WALKING_COWHERD,5,0,374.8,374.8,79.97860962566845,79.90641711229947,0.3243933333333333,0.27508666666666665,0.40052000000000004
0.0020408163265306124,WALKING_COWHERD,5,1,374.6,374.6,79.73333333333333,79.65333333333334,0.32326,0.2752066666666667,0.40153333333333335
0.0020408163265306124,WALKING_COWHERD,5,2,372.8,372.2,80.90810810810811,80.82926829268293,0.32282666666666665,0.2732866666666666,0.4038866666666666
0.0020408163265306124,WALKING_COWHERD,5,3,376.8,376.2,78.92612137203166,78.84696569920844,0.32513333333333333,0.2766,0.39826666666666666
0.0020408163265306124,WALKING_COWHERD,5,4,377.4,377.4,80.8108108108108,80.75135135135135,0.32398000000000005,0.2774066666666667,0.3986133333333333
0.0030612244897959186,WALKING_COWHERD,5,0,376.8,376.4,79.68085106382979,79.608,0.3243,0.2767866666666666,0.39891333333333334
0.0030612244897959186,WALKING_COWHERD,5,1,376.6,376.6,79.92513368983957,79.8475935828877,0.32622666666666666,0.27669999999999995,0.3970733333333333
0.0030612244897959186,WALKING_COWHERD,5,2,376.2,376.0,79.56914893617021,79.47872340425532,0.32356666666666667,0.27659333333333336,0.39984000000000003
0.0030612244897959186,WALKING_COWHERD,5,3,374.8,374.4,79.41909814323607,79.32712765957447,0.32606,0.2749533333333334,0.39898666666666666
0.0030612244897959186,WALKING_COWHERD,5,4,374.8,374.6,79.44827586206897,79.37765957446808,0.32487333333333335,0.27592666666666665,0.39919999999999994
0.004081632653061225,WALKING_COWHERD,5,0,376.6,376.6,80.56603773584905,80.48517520215633,0.32406666666666667,0.27704666666666666,0.39888666666666667
0.004081632653061225,WALKING_COWHERD,5,1,375.4,375.2,79.07936507936508,79.0079365079365,0.32416666666666666,0.27652,0.39931333333333335
0.004081632653061225,WALKING_COWHERD,5,2,373.6,373.2,79.70133333333334,79.624,0.32787333333333335,0.27523333333333333,0.3968933333333333
0.004081632653061225,WALKING_COWHERD,5,3,376.2,376.2,80.66037735849056,80.58490566037736,0.3253866666666666,0.2765133333333333,0.3981
0.004081632653061225,WALKING_COWHERD,5,4,376.0,375.4,79.61968085106383,79.54666666666667,0.3251866666666667,0.27648,0.3983333333333333
0.005102040816326531,WALKING_COWHERD,5,0,375.4,375.4,78.85751978891821,78.77572559366754,0.32686666666666664,0.2765133333333333,0.39662000000000003
0.005102040816326531,WALKING_COWHERD,5,1,375.4,375.0,80.6765498652291,80.59838274932615,0.32622,0.2770666666666667,0.39671333333333336
0.005102040816326531,WALKING_COWHERD,5,2,376.2,376.0,78.93931398416886,78.86807387862797,0.3269066666666667,0.2778333333333333,0.39526
0.005102040816326531,WALKING_COWHERD,5,3,378.4,377.8,78.65,78.57368421052631,0.32659333333333335,0.27849333333333337,0.39491333333333334
0.005102040816326531,WALKING_COWHERD,5,4,376.8,376.6,80.78648648648648,80.71081081081081,0.32994666666666667,0.27758666666666665,0.3924666666666667
0.006122448979591837,WALKING_COWHERD,5,0,375.8,375.6,80.73045822102426,80.64864864864865,0.32694,0.27679333333333334,0.39626666666666666
0.006122448979591837,WALKING_COWHERD,5,1,377.4,377.2,79.72,79.648,0.3266733333333333,0.27850666666666674,0.39481999999999995
0.006122448979591837,WALKING_COWHERD,5,2,374.4,374.0,80.6900269541779,80.6108108108108,0.3286,0.27653333333333335,0.39486666666666664
0.006122448979591837,WALKING_COWHERD,5,3,378.4,377.8,78.59055118110236,78.52368421052631,0.32936,0.27891999999999995,0.39172
0.006122448979591837,WALKING_COWHERD,5,4,376.2,376.0,79.14814814814815,79.08730158730158,0.32898666666666665,0.27754,0.3934733333333333
0.0071428571428571435,WALKING_COWHERD,5,0,379.2,379.0,78.33507853403141,78.24869109947645,0.32802666666666663,0.2802933333333334,0.39168000000000003
0.0071428571428571435,WALKING_COWHERD,5,1,376.2,376.2,79.57446808510639,79.5186170212766,0.32961999999999997,0.27803333333333335,0.3923466666666667
0.0071428571428571435,WALKING_COWHERD,5,2,378.0,377.4,80.72506738544475,80.64324324324325,0.32959333333333335,0.2788133333333333,0.39159333333333335
0.0071428571428571435,WALKING_COWHERD,5,3,375.2,375.0,80.36021505376344,80.2741935483871,0.32962,0.27686,0.39352
0.0071428571428571435,WALKING_COWHERD,5,4,377.6,377.2,79.63829787234043,79.58666666666667,0.33130666666666664,0.27870666666666666,0.38998666666666665
0.00816326530612245,WALKING_COWHERD,5,0,376.4,376.4,80.14477211796246,80.07774798927613,0.33078,0.2784066666666667,0.39081333333333335
0.00816326530612245,WALKING_COWHERD,5,1,378.0,377.6,80.20107238605898,80.13404825737265,0.3281466666666667,0.2791266666666667,0.39272666666666667
0.00816326530612245,WALKING_COWHERD,5,2,376.8,376.6,78.6921052631579,78.62105263157895,0.3314666666666667,0.27876,0.38977333333333336
0.00816326530612245,WALKING_COWHERD,5,3,375.2,374.8,80.3763440860215,80.29838709677419,0.33106,0.2785733333333333,0.3903666666666667
0.00816326530612245,WALKING_COWHERD,5,4,376.4,376.0,79.60904255319149,79.54666666666667,0.3307866666666667,0.27754,0.3916733333333333
0.009183673469387756,WALKING_COWHERD,5,0,378.0,377.8,79.51595744680851,79.43085106382979,0.32919333333333334,0.28019999999999995,0.39060666666666666
0.009183673469387756,WALKING_COWHERD,5,1,379.2,379.0,79.60372340425532,79.536,0.3307266666666667,0.2803133333333333,0.38896000000000003
0.009183673469387756,WALKING_COWHERD,5,2,378.4,378.0,79.41909814323607,79.35904255319149,0.3283466666666667,0.28009333333333336,0.39156
