sigma,topology,n_cows,trial,mean_transitions_e,mean_transitions_r,mean_time_e,mean_time_r,prop_e,prop_r,prop_s
0.0010204081632653062,full,2,31,364.0,363.0,80.0909090909091,80.07506702412869,0.33455,0.24653333333333333,0.4189166666666667
0.0010204081632653062,full,2,32,399.0,398.5,73.05365853658536,73.0,0.3512166666666666,0.26981666666666665,0.3789666666666667
0.0010204081632653062,full,2,33,363.0,362.5,78.66315789473684,78.61052631578947,0.3601333333333333,0.2394,0.40046666666666664
0.0010204081632653062,full,2,34,375.0,374.5,75.41057934508817,75.40151515151516,0.34091666666666665,0.23961666666666667,0.41946666666666665
0.0010204081632653062,full,2,35,365.5,365.0,82.13186813186813,82.07142857142857,0.33568333333333333,0.25065000000000004,0.4136666666666667
0.0010204081632653062,full,2,36,400.0,399.0,75.02005012531329,74.9748743718593,0.3332833333333333,0.3025333333333333,0.3641833333333333
0.0010204081632653062,full,2,37,343.5,343.5,88.41124260355029,88.33136094674556,0.3057666666666667,0.24656666666666666,0.44766666666666666
0.0010204081632653062,full,2,38,379.0,379.0,83.00833333333334,82.97777777777777,0.33981666666666666,0.23775,0.4224333333333333
0.0010204081632653062,full,2,39,415.0,414.5,71.19761904761904,71.14285714285714,0.3497166666666667,0.3027833333333333,0.34750000000000003
0.0010204081632653062,full,2,40,380.5,380.5,80.47849462365592,80.37903225806451,0.33399999999999996,0.26745,0.39854999999999996
0.0010204081632653062,full,2,41,353.0,352.5,80.08823529411765,80.0107238605898,0.303,0.2713333333333333,0.42566666666666664
0.0010204081632653062,full,2,42,386.5,386.5,79.08730158730158,79.0,0.3201333333333334,0.2705666666666666,0.4093
0.0010204081632653062,full,2,43,372.0,371.5,75.07537688442211,75.02010050251256,0.3051,0.26581666666666665,0.4290833333333333
0.0010204081632653062,full,2,44,377.5,377.5,76.06615776081425,76.0,0.35305,0.28459999999999996,0.36235
0.0010204081632653062,full,2,45,355.5,355.0,81.9972602739726,82.0,0.34173333333333333,0.2647,0.3935666666666667
0.0010204081632653062,full,2,46,379.5,379.0,79.0,78.98412698412699,0.3392833333333333,0.2665666666666666,0.39415
0.0010204081632653062,full,2,47,387.5,387.5,74.18114143920596,74.1166253101737,0.3094166666666667,0.27226666666666666,0.41831666666666667
0.0010204081632653062,full,2,48,380.0,379.5,77.0,76.97938144329896,0.3263,0.25123333333333336,0.42246666666666666
0.0010204081632653062,full,2,49,377.0,376.0,84.10393258426966,84.0,0.3314166666666667,0.2891666666666667,0.3794166666666666
0.0020408163265306124,full,2,0,388.5,388.5,81.66666666666667,81.63661202185793,0.33011666666666667,0.28783333333333333,0.38205
0.0020408163265306124,full,2,1,346.0,345.5,80.37096774193549,80.3225806451613,0.29783333333333334,0.27118333333333333,0.43098333333333333
0.0020408163265306124,full,2,2,371.0,370.0,89.89789789789789,89.7921686746988,0.3385,0.27698333333333336,0.3845166666666667
0.0020408163265306124,full,2,3,399.5,399.0,75.07518796992481,75.0,0.32898333333333335,0.27363333333333334,0.3973833333333333
0.0020408163265306124,full,2,4,395.5,395.0,80.09625668449198,80.03217158176943,0.33063333333333333,0.2827166666666666,0.38665000000000005
0.0020408163265306124,full,2,5,391.5,391.5,74.06188118811882,74.0,0.32461666666666666,0.2805833333333333,0.39480000000000004
0.0020408163265306124,full,2,6,384.5,384.0,77.9140625,77.86161879895562,0.35923333333333335,0.24664999999999998,0.39411666666666667
0.0020408163265306124,full,2,7,370.5,370.5,84.9034090909091,84.8125,0.31174999999999997,0.26311666666666667,0.42513333333333336
0.0020408163265306124,full,2,8,363.5,363.0,84.30704225352113,84.2909604519774,0.33338333333333336,0.24619999999999997,0.42041666666666666
0.0020408163265306124,full,2,9,340.5,340.0,89.22985074626865,89.10746268656716,0.31110000000000004,0.24093333333333333,0.4479666666666667
0.0020408163265306124,full,2,10,395.5,394.5,75.82278481012658,75.82233502538071,0.3617666666666667,0.2588166666666667,0.3794166666666667
0.0020408163265306124,full,2,11,373.0,372.5,76.83033419023137,76.77120822622108,0.32688333333333336,0.2807166666666666,0.39239999999999997
0.0020408163265306124,full,2,12,355.0,355.0,85.60744985673352,85.50716332378224,0.3276833333333333,0.26098333333333334,0.41133333333333333
0.0020408163265306124,full,2,13,380.5,379.5,79.75733333333334,79.75401069518716,0.3355666666666667,0.27823333333333333,0.3862
0.0020408163265306124,full,2,14,358.5,358.0,84.58474576271186,84.51274787535411,0.34563333333333335,0.26458333333333334,0.3897833333333333
0.0020408163265306124,full,2,15,390.5,390.0,80.95945945945945,80.87533875338754,0.29133333333333333,0.2939666666666667,0.41469999999999996
0.0020408163265306124,full,2,16,393.5,393.0,72.54854368932038,72.53883495145631,0.30008333333333337,0.2937166666666666,0.4062
0.0020408163265306124,full,2,17,399.5,399.0,75.09273182957394,75.02010050251256,0.3155833333333333,0.29938333333333333,0.38503333333333334
0.0020408163265306124,full,2,18,383.5,383.0,75.26196473551637,75.22418136020151,0.33735,0.2727833333333333,0.3898666666666667
0.0020408163265306124,full,2,19,377.5,377.0,75.6590909090909,75.5746835443038,0.29551666666666665,0.2754,0.42908333333333337
0.0020408163265306124,full,2,20,388.0,387.0,80.07754010695187,80.0,0.3308833333333333,0.2749666666666667,0.39415
0.0020408163265306124,full,2,21,381.0,380.0,80.81891891891892,80.80758807588076,0.3556666666666667,0.2642833333333333,0.38005
0.0020408163265306124,full,2,22,370.0,370.0,81.07859078590786,81.0,0.32015,0.2710166666666667,0.4088333333333334
0.0020408163265306124,full,2,23,391.0,390.5,80.57412398921834,80.56216216216217,0.32381666666666664,0.2785833333333333,0.3976
0.0020408163265306124,full,2,24,405.0,405.0,79.08201058201058,79.0,0.3110833333333333,0.2901,0.3988166666666667
0.0020408163265306124,full,2,25,388.5,387.5,77.17268041237114,77.17054263565892,0.35026666666666667,0.28168333333333334,0.36805
0.0020408163265306124,full,2,26,343.0,342.5,87.57894736842105,87.4692082111437,0.31643333333333334,0.25945,0.4241166666666667
0.0020408163265306124,full,2,27,389.0,389.0,84.02808988764045,83.91011235955057,0.3077833333333333,0.2795333333333333,0.4126833333333333
0.0020408163265306124,full,2,28,370.0,369.0,82.73204419889503,82.73684210526316,0.3269666666666666,0.26711666666666667,0.40591666666666665
0.0020408163265306124,full,2,29,392.5,392.0,76.43734015345268,76.41943734015345,0.34865,0.2780666666666667,0.3732833333333333
0.0020408163265306124,full,2,30,398.5,398.5,79.81333333333333,79.736,0.3106,0.29128333333333334,0.3981166666666667
